text,predicted_intent,confidence,routing_decision
what can i expect at card expiration?,12,0.35741664569178827,rag_pipeline
am i able to do a swift transfer with you?,56,0.941086648419066,template_handler
my card won t work.,14,0.746260408361723,template_handler
please cancel my most recent transfer it was a mistake. this is an emergency. it needs to be canceled before it goes through.,8,0.9434272894006348,template_handler
could you explain why my card payment did not work?,25,0.6500679172275322,template_handler
how do i top up by card?,62,0.6505032337380557,template_handler
hello i have noticed a problem on my recent withdrawal at the banks atm machine. i made a transaction and upon receiving my funds from the machine a fee was assessed to my withdrawal. are these types of transactions free of charge?,19,0.37351637911118,rag_pipeline
i want to reactivate my card i thought i had lost it but found it again this morning.,13,0.9778151887783223,template_handler
when i look at my statement there is an extra fee that is for what?,34,0.8016624007910904,template_handler
please tell me why i was charged additionally when i used the card.,15,0.7419016373564049,template_handler
i made a transfer and was charged an extra fee!,64,0.3265586151817164,rag_pipeline
how can i top up with this cheque i got?,58,0.8586074514744372,template_handler
how long will my most recent transfer take to go through? the recipient needs the money urgently.,66,0.7017603674011675,template_handler
i haven t received my transfer funds yet where are they?,66,0.4988993399204941,rag_pipeline
why was my account charged for using an atm?,19,0.6809691333020211,template_handler
my card is gone i think it was stolen,41,0.8372923982157383,template_handler
i am worried that too much time has gone by for a transfer to be completed.,66,0.5739545330318391,template_handler
i have received my american express in apple play looks like top up has an issue please help?,2,0.8862035847157971,template_handler
why can i not get cash from the atm?,26,0.4861054783945937,rag_pipeline
if i want to can i set up a new pin?,21,0.8950235599013286,template_handler
what do i need to do to transfer money with my credit card?,62,0.8568358062849238,template_handler
why should i have to prove my identity?,68,0.6503593520181705,template_handler
if i top up by transfer am i going to be charged?,56,0.8631357100528664,template_handler
the app reverted my payment,53,0.7875672110745842,template_handler
what does top up verification do?,71,0.8779972289121195,template_handler
what is not accepted in order for me to top up my account?,62,0.34680081310953637,rag_pipeline
how do i link an already existing card?,13,0.9846269009056746,template_handler
do you allow exchanges of eur?,36,0.9726159550065545,template_handler
who charged my card,15,0.22236061195768353,llm_escalation
the exchange rate for foreign atm currency is wrong.,76,0.3510428754606789,rag_pipeline
my account says i have a pending transfer.,48,0.8056703763138291,template_handler
why did the funds not transfer to another recipient?,7,0.652874387937461,template_handler
is eur one of the currencies you deal with?,36,0.9484405283136751,template_handler
i need to actuate my card.,12,0.38495493836307065,rag_pipeline
i made a payment and it was reverted and wanted to know why?,53,0.6374017226552179,template_handler
i have lost my card but need to place an online order! how do i get a virtual card instantly?,40,0.5184886928033833,rag_pipeline
in my account i noticed my atm withdrawal is still pending,46,0.8138282843052543,template_handler
where did my extra fee for the transfer come from?,64,0.44934947496256245,rag_pipeline
can you please assist on my item that needs to be refunded?,52,0.7706180700732691,template_handler
why would you decline my card?,25,0.7905757303794917,template_handler
why does my statement have these extra charges?,34,0.7641343465874023,template_handler
is there a fee to order a physical card?,43,0.7445879896379127,template_handler
in what way can i change my pin and where do i need to be?,21,0.7503183071453199,template_handler
help my money isnt showing up,62,0.2567688839193396,llm_escalation
is it possible to exchange currencies?,33,0.43806332869285614,rag_pipeline
i m due a refund and it is not on my statement.,51,0.7549264517234916,template_handler
where is my top up verification code?,71,0.6807007399628479,template_handler
what if i don t verify my identity?,69,0.4739743758353843,rag_pipeline
what exactly is the exchange fee?,31,0.8913652965558799,template_handler
can i use this card at any atm?,3,0.6715252585307444,template_handler
what s the transfer time from europe?,67,0.8805754334294768,template_handler
i tried to pull cash from an atm but it wouldn t let me.,26,0.7283305688163612,template_handler
how would i use a bank transfer for topping my account?,65,0.8788104669032646,template_handler
can my husband open an account and transfer money,1,0.6346711055772651,template_handler
does it cost extra to send out more than one card?,39,0.9659369219688188,template_handler
is the atm broken? i can t get cash from it.,26,0.7007737114541749,template_handler
my card didn t go through. it doesn t make sense. you told me that everything was ok.,25,0.7273197886056985,template_handler
how much longer do i have to wait until my transaction is complete? i transferred money to another country many hours ago and the transaction is still pending.,66,0.60445868766169,template_handler
my atm withdrawal was cancelled,26,0.6950233127419838,template_handler
tell me how to get a refund for something i bought.,52,0.8290678304001334,template_handler
i need to cancel my recent transfer. i made a mistake. please help quickly before the transfer goes through.,8,0.9321390985734692,template_handler
my card won t physically work.,14,0.7108527131044756,template_handler
what is the refund procedure?,52,0.4977256516770317,rag_pipeline
can you please reactivate my card?,13,0.8209465844600691,template_handler
there is a direct debit that i didn t set up what should i do?,28,0.9714543500636513,template_handler
do i need to verify my top up?,71,0.4428299908264037,rag_pipeline
what should i do if i want to get another card for someone in my family?,39,0.9762127766859051,template_handler
why are you asking so many questions about who i am,74,0.4459487548622436,rag_pipeline
i was under the impression atm cash withdrawals were free. why was i suddenly charged for my most recent atm transaction?,19,0.6873094719315661,template_handler
